Code,Staff,Service,Date,Time,TimeInt
JUNJ01,JJ,CON,03/14/2018,3:50:00 PM,950
NORJ01,JJ,SHCM,03/14/2018,4:00:00 PM,960
CORS01,JJ,SHCW,03/15/2018,2:10:00 PM,850
KERT01,JJ,SHCW,03/15/2018,10:00:00 AM,600
LEHJ01,JJ,SHCM,03/15/2018,6:00:00 PM,1080
SCHJ01,JJ,SHCM,03/15/2018,12:00:00 PM,720
SCHJ01,JJ,CCAMO,03/15/2018,12:50:00 PM,770
SCHJ02,JJ,SHCM,03/15/2018,3:20:00 PM,920
THOD01,JJ,SHCM,03/15/2018,1:10:00 PM,790
CHEW01,JJ,SHCW,03/16/2018,10:00:00 AM,600
PARC01,JJ,SHCW,03/16/2018,11:00:00 AM,660
SLEA01,JJ,SHCM,03/16/2018,12:00:00 PM,720
STEH01,JJ,SHCM,03/16/2018,1:00:00 PM,780
STRH01,JJ,SHCW,03/16/2018,5:40:00 PM,1060
TSUL01,JJ,SHCW,03/16/2018,4:30:00 PM,990
ERWS01,JJ,SHCW,03/20/2018,11:30:00 AM,690
HOT01,JJ,SHCW,03/20/2018,2:30:00 PM,870
HUDS01,JJ,SHCW,03/20/2018,10:30:00 AM,630
MAIK01,JJ,SHCW,03/20/2018,4:50:00 PM,1010
NGUS01,JJ,SHCW,03/20/2018,9:30:00 AM,570
BERI01,JJ,SHCM,03/21/2018,11:00:00 AM,660
CASH01,JJ,SHCW,03/21/2018,3:20:00 PM,920
KRIJ01,JJ,SHCW,03/21/2018,10:00:00 AM,600
POTR01,JJ,SHCM,03/21/2018,4:30:00 PM,990
ROLD01,JJ,SHCM,03/21/2018,12:50:00 PM,770
YUES01,JJ,SHCW,03/21/2018,9:00:00 AM,540
GALB01,JJ,SHCM,03/22/2018,5:30:00 PM,1050
GOSD01,JJ,SHCW,03/22/2018,1:10:00 PM,790
HYSA01,JJ,SHCM,03/22/2018,11:00:00 AM,660
OKEM01,JJ,SHCW,03/22/2018,2:20:00 PM,860
TAYD01,JJ,SHCW,03/22/2018,12:00:00 PM,720
DAV*01,JJ,SHCW,03/23/2018,5:20:00 PM,1040
DUFD01,JJ,CON,03/23/2018,10:40:00 AM,640
MOOH01,JJ,SHCW,03/23/2018,2:00:00 PM,840
MUMK01,JJ,SHCW,03/23/2018,3:10:00 PM,910
STEL01,JJ,SHCW,03/23/2018,4:10:00 PM,970
TAYE01,JJ,SHCM,03/23/2018,1:10:00 PM,790
WARG01,JJ,SHCW,03/23/2018,11:00:00 AM,660
APTM01,JJ,SHCM,03/24/2018,11:00:00 AM,660
HIMJ01,JJ,CON,03/24/2018,12:00:00 PM,720
BRES01,JJ,SHCW,03/27/2018,12:40:00 PM,760
BUSC01,JJ,SHCW,03/27/2018,4:30:00 PM,990
DESA01,JJ,SHCW,03/27/2018,6:00:00 PM,1080
FELH01,JJ,SHCW,03/27/2018,10:30:00 AM,630
MINA01,JJ,SHCW,03/27/2018,11:30:00 AM,690
CAND01,JJ,SHCM,03/28/2018,6:00:00 PM,1080
CAND01,JJ,CCAMO,03/28/2018,6:50:00 PM,1130
HOP01,JJ,SHCW,03/28/2018,2:40:00 PM,880
FLEC01,JJ,SHCW,03/29/2018,5:30:00 PM,1050
LINM01,JJ,SHCW,03/29/2018,11:00:00 AM,660
REDM01,JJ,SHCW,03/29/2018,2:00:00 PM,840
CHUC01,JJ,SHCW,03/30/2018,2:00:00 PM,840
PRIM01,JJ,SHCW,03/30/2018,3:10:00 PM,910
SLEA01,HOUSE,CON,04/01/2018,11:10:00 AM,670
BOSJ01,SINEAD,SHCW,04/03/2018,3:00:00 PM,900
BREH01,JJ,SHCW,04/03/2018,2:00:00 PM,840
DANJ01,SINEAD,SBD,04/03/2018,4:00:00 PM,960
DOWR01,BECKY,SHCW,04/03/2018,7:00:00 PM,1140
LINJ01,JJ,SHCW,04/03/2018,10:00:00 AM,600
NICP01,BECKY,SHCM,04/03/2018,3:30:00 PM,930
SKUD01,BECKY,SBD5+1,04/03/2018,10:00:00 AM,600
THOW01,JJ,SBD,04/03/2018,9:00:00 AM,540
WONM02,JJ,SBD,04/03/2018,8:00:00 AM,480
YATT01,BECKY,SHCM,04/03/2018,11:00:00 AM,660
BALJ01,SINEAD,SHCW,04/04/2018,10:00:00 AM,600
COLJ01,JJ,SHCM,04/04/2018,9:10:00 AM,550
KEN*01,SINEAD,SHCW,04/04/2018,11:00:00 AM,660
MARG01,JJ,SHCM,04/04/2018,3:20:00 PM,920
SARA01,JJ,SHCM,04/04/2018,1:00:00 PM,780
SCHH01,KELLY,CHLFH,04/04/2018,1:00:00 PM,780
SCHH01,SINEAD,SBD,04/04/2018,3:30:00 PM,930
SLUS01,JJ,SHCM,04/04/2018,12:10:00 PM,730
WOOD01,KELLY,CTU,04/04/2018,10:00:00 AM,600
WOOD01,JJ,SHCW,04/04/2018,11:10:00 AM,670
BREM01,SINEAD,SHCM,04/05/2018,4:30:00 PM,990
COOM01,SINEAD,SHCW,04/05/2018,1:00:00 PM,780
DANJ02,BECKY,SHCW,04/05/2018,11:00:00 AM,660
HILJ01,SINEAD,SBD5+1,04/05/2018,3:40:00 PM,940
HOLL01,KELLY,CTU,04/05/2018,1:00:00 PM,780
HOLL01,SINEAD,SHCW,04/05/2018,2:30:00 PM,870
JARS01,JJ,SHCW,04/05/2018,12:30:00 PM,750
JASA01,JJ,SHCW,04/05/2018,10:00:00 AM,600
LYNG01,JJ,SHCM,04/05/2018,5:50:00 PM,1070
PIPJ01,JJ,SHCM,04/05/2018,5:00:00 PM,1020
SCHJ01,JJ,SHCM,04/05/2018,2:30:00 PM,870
SHIG01,JJ,SHCW,04/05/2018,1:30:00 PM,810
SHIG01,KELLY,CHLPL,04/05/2018,2:30:00 PM,870
SUPR01,BECKY,SHCM,04/05/2018,4:20:00 PM,980
TINT01,BECKY,SHCM,04/05/2018,3:10:00 PM,910
VERM01,JJ,SHCW,04/05/2018,11:10:00 AM,670
BROS01,BECKY,SHCW,04/06/2018,10:00:00 AM,600
BUZI01,JJ,SHCW,04/06/2018,8:20:00 AM,500
HELJ01,BECKY,SHCM,04/06/2018,5:30:00 PM,1050
KLEA01,BECKY,SHCM,04/06/2018,11:40:00 AM,700
KULR01,BECKY,SHCW,04/06/2018,4:30:00 PM,990
LEEP01,JJ,SHCM,04/06/2018,9:20:00 AM,560
MCLI01,JJ,SHCM,04/06/2018,6:30:00 PM,1110
MORB01,KELLY,CFC,04/06/2018,11:00:00 AM,660
MORB01,BECKY,SBD,04/06/2018,1:00:00 PM,780
NGUS01,KELLY,CALC,04/06/2018,12:30:00 PM,750
NORE01,BECKY,SBD,04/06/2018,3:50:00 PM,950
PLUJ01,JJ,SHCM,04/06/2018,11:30:00 AM,690
PLUJ01,JJ,CCAMO,04/06/2018,12:10:00 PM,730
SINM01,JJ,SHCW,04/06/2018,10:30:00 AM,630
THOW02,JJ,SHCM,04/06/2018,1:10:00 PM,790
WAX*01,JJ,SHCM,04/06/2018,3:00:00 PM,900
BLAJ01,SINEAD,SHCW,04/07/2018,3:00:00 PM,900
CAYK01,KELLY,CFC,04/07/2018,1:40:00 PM,820
CAYK01,BECKY,SHCW,04/07/2018,2:50:00 PM,890
DOLD01,JJ,SHCW,04/07/2018,11:30:00 AM,690
GALG01,JJ,SHCW,04/07/2018,8:30:00 AM,510
JOHJ01,SINEAD,SHCW,04/07/2018,1:00:00 PM,780
KENH01,SINEAD,SHCW,04/07/2018,2:00:00 PM,840
KURG01,JJ,SHCW,04/07/2018,1:20:00 PM,800
SENM01,BECKY,SHCW,04/07/2018,10:00:00 AM,600
SINT01,BECKY,SHCC,04/07/2018,12:30:00 PM,750
SINW01,JJ,SHCC,04/07/2018,12:30:00 PM,750
STOD01,BECKY,SHCM,04/07/2018,11:00:00 AM,660
WANM01,BECKY,SHCW,04/07/2018,1:50:00 PM,830
WILK01,KELLY,CHLPHC,04/07/2018,12:20:00 PM,740
WILK01,JJ,SBD,04/07/2018,2:20:00 PM,860
CHAG01,BECKY,SHCM,04/08/2018,1:40:00 PM,820
DOWR01,BECKY,SBD,04/08/2018,3:00:00 PM,900
HUDM01,JJ,CHLFH,04/08/2018,1:30:00 PM,810
SCHJ03,BECKY,SBD,04/08/2018,1:00:00 PM,780
TOPS01,BECKY,SHCW,04/08/2018,10:00:00 AM,600
BOWM01,JJ,SHCW,04/10/2018,2:00:00 PM,840
CARB01,BECKY,SHCW,04/10/2018,6:00:00 PM,1080
CULT01,SINEAD,CON,04/10/2018,6:30:00 PM,1110
IRWE01,KELLY,CTU,04/10/2018,10:00:00 AM,600
IRWE01,SINEAD,SHCM,04/10/2018,11:30:00 AM,690
KOOM01,JJ,SHCW,04/10/2018,1:00:00 PM,780
KRIA01,JJ,SHCW,04/10/2018,5:20:00 PM,1040
LANS01,BECKY,SHCW,04/10/2018,1:30:00 PM,810
MARD01,BECKY,SHCW,04/10/2018,10:00:00 AM,600
MCCB01,BECKY,SHCM,04/10/2018,5:10:00 PM,1030
PUGS01,JJ,CON,04/10/2018,8:00:00 AM,480
SAMB01,JJ,SHCW,04/10/2018,3:30:00 PM,930
SIDA01,BECKY,SHCW,04/10/2018,4:20:00 PM,980
ARRM01,JJ,SHCW,04/11/2018,5:30:00 PM,1050
BROA01,SINEAD,SHCW,04/11/2018,2:30:00 PM,870
DACJ01,SINEAD,SHCW,04/11/2018,6:00:00 PM,1080
GARJ01,JJ,SHCW,04/11/2018,8:20:00 AM,500
GREN01,SINEAD,SHCW,04/11/2018,3:30:00 PM,930
HENI01,JJ,SHCW,04/11/2018,6:30:00 PM,1110
HOLL01,HOUSE,SBD5+1,04/11/2018,11:40:00 AM,700
KIMF01,JJ,SHCW,04/11/2018,3:00:00 PM,900
KUKK01,SINEAD,CON,04/11/2018,12:00:00 PM,720
POOD01,SINEAD,SHCM,04/11/2018,7:00:00 PM,1140
POTR01,JJ,SHCM,04/11/2018,4:30:00 PM,990
RUTA01,KELLY,CALC,04/11/2018,10:00:00 AM,600
RUTA01,JJ,SHCW,04/11/2018,12:00:00 PM,720
SPRK01,JJ,SHCW,04/11/2018,1:00:00 PM,780
TRAJ01,JJ,SHCM,04/11/2018,2:10:00 PM,850
VAUD01,JJ,SBD,04/11/2018,10:20:00 AM,620
BOWV01,JJ,SHCW,04/12/2018,11:00:00 AM,660
ESKR01,JJ,SHCW,04/12/2018,10:00:00 AM,600
GUBD01,JJ,SHCM,04/12/2018,4:30:00 PM,990
JIAL01,JJ,SHCW,04/12/2018,12:00:00 PM,720
MARK01,BECKY,FRI,04/12/2018,5:40:00 PM,1060
PIVS01,JJ,SHCW,04/12/2018,1:00:00 PM,780
STEB01,BECKY,SHCM,04/12/2018,3:30:00 PM,930
,JJ,SHCW,04/13/2018,6:00:00 PM,1080
ALLM01,JJ,SHCW,04/13/2018,11:50:00 AM,710
BYRP01,BECKY,SBD,04/13/2018,1:00:00 PM,780
DUFD01,JJ,SHCM,04/13/2018,11:00:00 AM,660
HILJ01,BECKY,SBD,04/13/2018,4:30:00 PM,990
MERM01,BECKY,SHCM,04/13/2018,3:00:00 PM,900
MOLA01,JJ,SHCW,04/13/2018,4:20:00 PM,980
ROSL01,JJ,SHCW,04/13/2018,2:00:00 PM,840
SIRM01,BECKY,SBD,04/13/2018,9:00:00 AM,540
THOD01,JJ,SHCM,04/13/2018,1:00:00 PM,780
BONT01,BECKY,SHCW,04/14/2018,1:30:00 PM,810
LEEN01,BECKY,SHCC,04/14/2018,11:30:00 AM,690
SAVP01,JJ,SHCW,04/14/2018,10:00:00 AM,600
SHAG01,JJ,SHCW,04/14/2018,12:30:00 PM,750
SKUD01,BECKY,SBD,04/14/2018,10:30:00 AM,630
STOK01,JJ,SHCW,04/14/2018,11:00:00 AM,660
WOOJ01,JJ,SBD,04/14/2018,3:30:00 PM,930
BLAR01,BECKY,SHCW,04/16/2018,11:30:00 AM,690
BROS01,HOUSE,SBD5+1,04/17/2018,1:30:00 PM,810
COLC01,BECKY,SBD,04/17/2018,7:00:00 PM,1140
GOUE01,BECKY,SHCW,04/17/2018,11:00:00 AM,660
HOG*01,SINEAD,SHCM,04/17/2018,4:00:00 PM,960
HUYK01,BECKY,SBD,04/17/2018,4:10:00 PM,970
JONC01,SINEAD,SHCM,04/17/2018,4:50:00 PM,1010
LEEM01,JJ,SHCW,04/17/2018,4:00:00 PM,960
LEEM01,KELLY,CTU,04/17/2018,5:00:00 PM,1020
MANL01,SINEAD,SHCW,04/17/2018,10:00:00 AM,600
ROWD01,BECKY,SHCW,04/17/2018,5:30:00 PM,1050
SINS01,JJ,SHCM,04/17/2018,5:00:00 PM,1020
STEA01,BECKY,SHCW,04/17/2018,10:00:00 AM,600
WEIA01,JJ,SHCW,04/17/2018,1:00:00 PM,780
DAVA01,JJ,SHCW,04/18/2018,1:00:00 PM,780
KUKK01,HOUSE,SBD5+1,04/18/2018,12:00:00 PM,720
MILE01,SINEAD,SHCW,04/18/2018,5:00:00 PM,1020
PHIC01,SINEAD,SHCW,04/18/2018,12:40:00 PM,760
SORM01,KELLY,CHLPL,04/18/2018,12:00:00 PM,720
SORM01,JJ,SHCW,04/18/2018,2:00:00 PM,840
WELL01,SINEAD,SBD,04/18/2018,7:00:00 PM,1140
BROT01,SINEAD,SHCW,04/19/2018,4:00:00 PM,960
BUDG02,SINEAD,SHCM,04/19/2018,6:00:00 PM,1080
CASH01,JJ,CON,04/19/2018,5:10:00 PM,1030
COAA01,JJ,SHCW,04/19/2018,7:00:00 PM,1140
DODK01,SINEAD,CON,04/19/2018,5:30:00 PM,1050
GRIA01,SINEAD,SHCW,04/19/2018,10:00:00 AM,600
HOLL01,SINEAD,SBD,04/19/2018,12:20:00 PM,740
JARM01,JJ,SHCW,04/19/2018,2:00:00 PM,840
JOHD01,SINEAD,SHCM,04/19/2018,7:00:00 PM,1140
KEIS01,BECKY,SHCW,04/19/2018,11:00:00 AM,660
LUL01,BECKY,SHCW,04/19/2018,3:50:00 PM,950
MAKM01,SINEAD,SHCM,04/19/2018,1:00:00 PM,780
MCGV01,SINEAD,SHCW,04/19/2018,11:10:00 AM,670
RABH01,BECKY,SHCC,04/19/2018,12:10:00 PM,730
SCHH01,JJ,CHLPL,04/19/2018,12:00:00 PM,720
SCHH01,BECKY,SBD,04/19/2018,1:00:00 PM,780
TOHS01,JJ,SHCW,04/19/2018,5:30:00 PM,1050
VAUD01,JJ,SHCW,04/19/2018,1:00:00 PM,780
ZUKS01,BECKY,SHCM,04/19/2018,2:10:00 PM,850
BARW01,JJ,SHCM,04/20/2018,1:00:00 PM,780
FINW01,BECKY,SHCM,04/20/2018,12:00:00 PM,720
FOXS01,JJ,SBD,04/20/2018,9:00:00 AM,540
HUDM01,BECKY,SBD,04/20/2018,4:30:00 PM,990
KINN01,JJ,SHCW,04/20/2018,10:00:00 AM,600
KOSI01,JJ,CFC,04/20/2018,3:00:00 PM,900
KOSI01,JJ,SHCW,04/20/2018,3:50:00 PM,950
NICM01,JJ,SHCW,04/20/2018,12:00:00 PM,720
OHAG01,JJ,SHCM,04/20/2018,5:30:00 PM,1050
SCOL01,BECKY,SHCW,04/20/2018,11:00:00 AM,660
SEDD01,BECKY,SHCW,04/20/2018,10:00:00 AM,600
SHIG01,BECKY,CON,04/20/2018,3:40:00 PM,940
WARG01,JJ,SBD,04/20/2018,2:00:00 PM,840
ALIR01,JJ,SDUD,04/21/2018,3:30:00 PM,930
BARA01,SINEAD,TRE 1,04/21/2018,3:10:00 PM,910
BARA01,SINEAD,SBD,04/21/2018,3:20:00 PM,920
CORS01,JJ,SHCW,04/21/2018,11:30:00 AM,690
DELC01,BECKY,SHCM,04/21/2018,3:10:00 PM,910
HEIM01,BECKY,SHCW,04/21/2018,9:00:00 AM,540
HILJ01,SINEAD,SBD,04/21/2018,2:00:00 PM,840
LEIF01,SINEAD,SHCW,04/21/2018,12:00:00 PM,720
MCND01,SINEAD,SHCM,04/21/2018,9:00:00 AM,540
NEML01,SINEAD,SHCW,04/21/2018,11:00:00 AM,660
NIDN01,JJ,SBD,04/21/2018,8:00:00 AM,480
RICP01,SINEAD,SHCW,04/21/2018,8:00:00 AM,480
RUTR01,JJ,CFC,04/21/2018,9:00:00 AM,540
RUTR01,JJ,SHCW,04/21/2018,10:20:00 AM,620
SHAA01,SINEAD,SHCM,04/21/2018,10:00:00 AM,600
STEI01,BECKY,SHCW,04/21/2018,11:00:00 AM,660
STEM01,BECKY,SHCW,04/21/2018,10:00:00 AM,600
WILB01,BECKY,SDUD,04/21/2018,8:00:00 AM,480
APTM01,JJ,SHCM,04/22/2018,12:00:00 PM,720
BAIL01,BECKY,SHCW,04/22/2018,1:40:00 PM,820
FRAW01,BECKY,SHCM,04/22/2018,2:40:00 PM,880
SARK01,JJ,SHCW,04/22/2018,1:50:00 PM,830
SKUT01,BECKY,SHCW,04/22/2018,12:00:00 PM,720
WONM02,HOUSE,SBD5+1,04/22/2018,10:00:00 AM,600
BEAA01,SINEAD,SHCC,04/24/2018,4:00:00 PM,960
BEAL01,SINEAD,SHCC,04/24/2018,4:40:00 PM,1000
BERI01,JJ,SHCM,04/24/2018,1:20:00 PM,800
HENB01,JJ,SHCM,04/24/2018,9:10:00 AM,550
KATM01,JJ,SHCW,04/24/2018,11:00:00 AM,660
LEVL01,JJ,SHCW,04/24/2018,2:10:00 PM,850
MCKT01,BECKY,SHCW,04/24/2018,5:10:00 PM,1030
OWED01,SINEAD,SHCM,04/24/2018,1:30:00 PM,810
SCHJ01,JJ,SHCM,04/24/2018,12:10:00 PM,730
SCHJ01,JJ,CCAMO,04/24/2018,1:00:00 PM,780
SKUD01,BECKY,SBD,04/24/2018,12:00:00 PM,720
BOYL01,SINEAD,CMT,04/25/2018,1:30:00 PM,810
BOYL01,SINEAD,SHCW,04/25/2018,2:00:00 PM,840
HILE01,JJ,SHCW,04/25/2018,9:50:00 AM,590
MCGA01,JJ,SHCW,04/25/2018,2:00:00 PM,840
RUTM01,JJ,SHCW,04/25/2018,3:00:00 PM,900
SLUS01,JJ,SHCM,04/25/2018,10:50:00 AM,650
STOV01,JJ,SHCM,04/25/2018,11:40:00 AM,700
WRI*01,SINEAD,SHCM,04/25/2018,10:00:00 AM,600
YOUS01,SINEAD,SHCW,04/25/2018,4:00:00 PM,960
ZUGL01,SINEAD,SBD,04/25/2018,7:00:00 PM,1140
BANR01,BECKY,CTU,04/26/2018,10:00:00 AM,600
BANR01,BECKY,SBD,04/26/2018,11:30:00 AM,690
BROS01,BECKY,SBD,04/26/2018,12:30:00 PM,750
BUSM01,SINEAD,SHCW,04/26/2018,4:00:00 PM,960
CARC01,JJ,SHCW,04/26/2018,4:30:00 PM,990
COLG01,JJ,SHCW,04/26/2018,1:00:00 PM,780
COLR01,BECKY,SHCM,04/26/2018,6:30:00 PM,1110
GALB01,JJ,SHCM,04/26/2018,5:30:00 PM,1050
GELK01,JJ,SHCW,04/26/2018,12:00:00 PM,720
GREM01,JJ,SHCW,04/26/2018,10:50:00 AM,650
HOLL01,SINEAD,SBD,04/26/2018,12:00:00 PM,720
MOIB01,SINEAD,SHCW,04/26/2018,3:00:00 PM,900
MOYJ01,JJ,SHCM,04/26/2018,6:20:00 PM,1100
RODP01,SINEAD,SBD,04/26/2018,10:40:00 AM,640
RODP01,SINEAD,TRE 1,04/26/2018,11:20:00 AM,680
SMIC01,SINEAD,SHCW,04/26/2018,5:30:00 PM,1050
ARMG01,BECKY,SBD,04/27/2018,2:10:00 PM,850
CARC01,JJ,CON,04/27/2018,6:20:00 PM,1100
CHEW01,JJ,SHCW,04/27/2018,10:00:00 AM,600
GOSD01,JJ,SHCW,04/27/2018,1:10:00 PM,790
GRET01,JJ,SHCM,04/27/2018,9:00:00 AM,540
HARW01,JJ,SHCM,04/27/2018,5:30:00 PM,1050
KLEA01,BECKY,SHCM,04/27/2018,12:00:00 PM,720
KM01,JJ,SHCW,04/27/2018,12:00:00 PM,720
LEWH01,JJ,SBD,04/27/2018,11:00:00 AM,660
LINM02,JJ,SHCW,04/27/2018,2:30:00 PM,870
MUMK01,JJ,SHCW,04/27/2018,3:30:00 PM,930
OZIS01,BECKY,SBD,04/27/2018,3:40:00 PM,940
RANZ01,BECKY,SHCW,04/27/2018,5:10:00 PM,1030
REIM01,BECKY,SHCM,04/27/2018,11:10:00 AM,670
SIRM01,HOUSE,SBD5+1,04/27/2018,9:00:00 AM,540
TINA01,JJ,SHCW,04/27/2018,4:30:00 PM,990
YATT01,BECKY,SHCM,04/27/2018,10:00:00 AM,600
CULT01,SINEAD,CON,04/28/2018,1:00:00 PM,780
HOS01,JJ,SHCW,04/28/2018,3:00:00 PM,900
HUDM01,JJ,SHCW,04/28/2018,10:20:00 AM,620
MACB01,JJ,SHCW,04/28/2018,1:50:00 PM,830
MCGA02,SINEAD,SHCM,04/28/2018,9:20:00 AM,560
PHIJ01,SINEAD,SHCW,04/28/2018,11:30:00 AM,690
RODP01,SINEAD,SBD,04/28/2018,8:30:00 AM,510
ROGE01,SINEAD,SHCW,04/28/2018,10:20:00 AM,620
WHIA01,JJ,SHCW,04/28/2018,4:00:00 PM,960
WINL01,SINEAD,SHCW,04/28/2018,2:00:00 PM,840
WONM02,JJ,SBD,04/28/2018,9:00:00 AM,540
WOOJ01,SINEAD,SBD,04/28/2018,3:20:00 PM,920
WAGL01,JJ,SHCW,04/29/2018,9:50:00 AM,590
ZHIJ01,JJ,SHCW,04/29/2018,10:50:00 AM,650
ALVJ01,JJ,SHCW,05/01/2018,3:30:00 PM,930
BROS01,BECKY,SBD,05/01/2018,3:00:00 PM,900
CYRA01,BECKY,SHCW,05/01/2018,6:00:00 PM,1080
FLAD01,SINEAD,SHCM,05/01/2018,10:00:00 AM,600
FLEB01,JJ,SHCW,05/01/2018,6:50:00 PM,1130
GRIP01,SINEAD,SHCM,05/01/2018,10:50:00 AM,650
HENI01,JJ,FRI,05/01/2018,5:50:00 PM,1070
HILJ01,BECKY,SBD,05/01/2018,10:00:00 AM,600
KERT01,JJ,SHCW,05/01/2018,10:00:00 AM,600
KERT01,JJ,CALC,05/01/2018,11:00:00 AM,660
LEHJ01,JJ,SHCM,05/01/2018,6:00:00 PM,1080
TAYE01,JJ,SHCM,05/01/2018,5:00:00 PM,1020
ATKN01,JJ,SHCW,05/02/2018,1:00:00 PM,780
DENB01,SINEAD,SHCM,05/02/2018,1:50:00 PM,830
KINN01,JJ,SBD,05/02/2018,3:40:00 PM,940
LEEV01,JJ,SHCW,05/02/2018,5:20:00 PM,1040
MARA01,SINEAD,SHCW,05/02/2018,3:30:00 PM,930
NELT01,SINEAD,SBD,05/02/2018,12:00:00 PM,720
POTR01,JJ,SHCM,05/02/2018,4:30:00 PM,990
RODP01,SINEAD,SBD,05/02/2018,1:00:00 PM,780
BHAJ01,BECKY,SHCW,05/03/2018,10:00:00 AM,600
BRAN01,SINEAD,SHCM,05/03/2018,7:00:00 PM,1140
BREM01,SINEAD,SHCM,05/03/2018,5:00:00 PM,1020
BRIK01,JJ,SHCW,05/03/2018,11:00:00 AM,660
HOLL01,SINEAD,SBD,05/03/2018,12:00:00 PM,720
LEFN01,JJ,SHCW,05/03/2018,9:00:00 AM,540
LYNG01,JJ,SHCM,05/03/2018,3:30:00 PM,930
MARR01,SINEAD,SHCW,05/03/2018,5:50:00 PM,1070
MESN01,BECKY,SHCW,05/03/2018,1:00:00 PM,780
NEEL01,JJ,CTU,05/03/2018,1:00:00 PM,780
NEEL01,JJ,SHCW,05/03/2018,2:30:00 PM,870
NIDN01,SINEAD,SBD,05/03/2018,10:40:00 AM,640
NIES02,JJ,SHCM,05/03/2018,10:00:00 AM,600
SKUD01,BECKY,SBD,05/03/2018,11:00:00 AM,660
SPIJ01,BECKY,SHCM,05/03/2018,3:10:00 PM,910
TSAR01,JJ,SHCM,05/03/2018,4:30:00 PM,990
WOOD02,JJ,SHCW,05/03/2018,7:00:00 PM,1140
ALIR02,BECKY,SBD,05/04/2018,12:30:00 PM,750
BENS01,JJ,SHCW,05/04/2018,2:00:00 PM,840
BYRP01,BECKY,SBD,05/04/2018,11:00:00 AM,660
CAND01,JJ,SHCM,05/04/2018,5:00:00 PM,1020
COLB01,JJ,SHCM,05/04/2018,8:50:00 AM,530
COLE01,JJ,SHCM,05/04/2018,8:00:00 AM,480
COLG01,BECKY,SBD,05/04/2018,9:50:00 AM,590
COLR02,BECKY,SHCM,05/04/2018,8:00:00 AM,480
DUFD01,JJ,CON,05/04/2018,10:40:00 AM,640
GHOP01,JOANNE,CHLPHC,05/04/2018,12:00:00 PM,720
GHOP01,BECKY,SHCW,05/04/2018,1:30:00 PM,810
GUYD01,BECKY,SHCM,05/04/2018,4:40:00 PM,1000
GUYD01,BECKY,CCAMO,05/04/2018,5:30:00 PM,1050
KOOM01,JJ,SBD,05/04/2018,11:00:00 AM,660
MCGV01,JOANNE,CMT,05/04/2018,10:00:00 AM,600
MICK01,JJ,SHCW,05/04/2018,12:40:00 PM,760
NICP01,BECKY,SHCM,05/04/2018,4:00:00 PM,960
PENM01,JOANNE,CTU,05/04/2018,4:20:00 PM,980
PENM01,HOUSE,SBD5+1,05/04/2018,5:50:00 PM,1070
PLUJ01,JJ,SHCM,05/04/2018,11:40:00 AM,700
PLUJ01,JJ,CCAMO,05/04/2018,12:30:00 PM,750
RICC01,JOANNE,CFC,05/04/2018,1:10:00 PM,790
RICC01,BECKY,SBD,05/04/2018,2:30:00 PM,870
SCHC01,JOANNE,CHLPL,05/04/2018,2:00:00 PM,840
SIRM01,BECKY,SBD,05/04/2018,9:00:00 AM,540
ZIMJ01,BECKY,SHCM,05/04/2018,3:10:00 PM,910
ALIA01,BECKY,SHCM,05/05/2018,1:40:00 PM,820
BENL01,JOANNE,CBAL,05/05/2018,11:20:00 AM,680
BENL01,JJ,SHCW,05/05/2018,1:30:00 PM,810
BOTN01,SINEAD,SHCM,05/05/2018,10:10:00 AM,610
BROF01,JOANNE,CALC,05/05/2018,10:20:00 AM,620
BROF01,BECKY,SBD,05/05/2018,12:00:00 PM,720
CAYK01,JOANNE,CTU,05/05/2018,12:50:00 PM,770
CHUJ01,SINEAD,SHCW,05/05/2018,11:00:00 AM,660
ERWS01,JOANNE,CALC,05/05/2018,9:00:00 AM,540
ERWS01,JJ,SHCW,05/05/2018,10:20:00 AM,620
FISV01,BECKY,SHCW,05/05/2018,10:00:00 AM,600
GAGC01,JJ,SHCW,05/05/2018,2:40:00 PM,880
HESM01,SINEAD,SHCW,05/05/2018,2:00:00 PM,840
HUDM01,JJ,SBD,05/05/2018,11:20:00 AM,680
IRWE01,SINEAD,SHCM,05/05/2018,1:20:00 PM,800
IRWE01,JOANNE,CTU,05/05/2018,2:00:00 PM,840
IRWE01,SINEAD,CON,05/05/2018,3:10:00 PM,910
LAMC01,BECKY,SHCM,05/05/2018,12:40:00 PM,760
ODOA01,BECKY,SHCW,05/05/2018,3:00:00 PM,900
SCOJ01,BECKY,SHCW,05/05/2018,10:50:00 AM,650
SHIL01,SINEAD,SHCW,05/05/2018,8:40:00 AM,520
TUMM01,JOANNE,CTU,05/05/2018,2:30:00 PM,870
TUMM01,JJ,SHCW,05/05/2018,3:40:00 PM,940
TURA01,HOUSE,CBAL,05/05/2018,1:00:00 PM,780
WONM02,JJ,SBD,05/05/2018,8:00:00 AM,480
WYRC01,JJ,SBD,05/05/2018,9:30:00 AM,570
HUDS01,JJ,SBD,05/06/2018,1:00:00 PM,780
JONK01,BECKY,SHCW,05/06/2018,2:00:00 PM,840
ROUT01,JJ,CDPB,05/06/2018,3:00:00 PM,900
SARM01,JJ,SHCW,05/06/2018,2:00:00 PM,840
ALZR01,BECKY,SHCW,05/08/2018,5:00:00 PM,1020
